"","respID","sys_StartTime","sys_EndTime","Time Taken","sys_SumPageTimes","sys_StartTimeStamp","sys_EndTimeStamp","sys_DataSource","sys_RespStatus","sys_RespRemoved","sys_DispositionCode","completion_status","sys_UserJavaScript","sys_UserAgent","sys_OperatingSystem","sys_Browser","sys_ScreenWidth","sys_CAPIDeviceID","PROLIFICPID","PID","AC1_1","AC1_2","AC1_3","AC1_4","AC1","AC2","AC3","AC4","Fixed_Task_Response","Choice1","Choice2","Choice3","Choice4","Choice5","Choice6","Choice7","Choice8","Choice9","Choice10","Choice11","Choice12","Choice13","Choice14","Choice15","Source_Imp","Expense_Imp","Benefit_Imp","Effort_Imp","Carbon_imp","Envt_r1","Envt_r2","Envt_r3","envt","Trust","Alt1","Alt2","Alt3","Alt4","Alt5","Alt6","altruism","Self_interest1","Self_interest2","Self_interest3","self_interest","Tradition1","Tradition2","Tradition3","traditionalism","Change1","Change2","Change3","open_to_change","home","feasibilitysolar","feasibilitygreen","bill","Zip","income","education","politics","politics_3_other","age","gender","race_1","race_2","race_3","race_4","race_5","race_6","race_7","race_8","race_7_other","sys_CBCVersion_PilotDCE","sys_CBCDesignID_PilotDCE","sys_pagetime_1","sys_pagetime_2","sys_pagetime_3","sys_pagetime_4","sys_pagetime_5","sys_pagetime_6","sys_pagetime_7","sys_pagetime_8","sys_pagetime_9","sys_pagetime_10","sys_pagetime_11","sys_pagetime_12","sys_pagetime_13","sys_pagetime_14","sys_pagetime_15","sys_pagetime_16","sys_pagetime_17","sys_pagetime_18","sys_pagetime_19","sys_pagetime_20","sys_pagetime_21","sys_pagetime_22","sys_pagetime_23","sys_pagetime_24","sys_pagetime_25","sys_pagetime_26","sys_pagetime_27","sys_pagetime_28","sys_pagetime_29","sys_pagetime_30","sys_pagetime_31","sys_pagetime_32","sys_pagetime_33","sys_pagetime_34","sys_pagetime_35","sys_pagetime_36","sys_pagetime_37","sys_pagetime_38","sys_pagetime_39","sys_pagetime_40","sys_pagetime_41","sys_pagetime_42","sys_pagetime_43","sys_pagetime_44","att_score"
"100",112,"28 Feb 2022 - 17:47:45 CST","28 Feb 2022 - 17:57:14 CST",569,566,1646092065,1646092634,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","Mac OS X 10.15.7","Chrome 96.0.4664.93",1366,NA,"6154e1d35ad3ab19e9dc06c1","6154e1d35ad3ab19e9dc06c1",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,"Extremely Important","Very Important","Slightly Important","Slightly Important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,1,5,5,5,5,5,5,5.16666666666667,6,1,4,3,4,5,5,5,5,5,5,5,"No","Dont Know","Dont Know",200,55802,"Less than $25,000","Some College","Democrat","","18-25","Non-Conforming",1,0,0,0,0,0,0,0,"",112,"CBC1_1645635478_6",NA,4,56,7,9,40,8,5,9,7,11,8,9,18,8,7,13,12,17,6,27,19,17,7,15,5,14,9,18,18,14,6,7,6,9,11,12,51,27,4,4,6,4,2,4
"101",113,"28 Feb 2022 - 17:47:49 CST","28 Feb 2022 - 17:55:50 CST",481,479,1646092069,1646092550,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (X11; CrOS x86_64 14324.72.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.91 Safari/537.36","Chrome OS","Chrome 97.0.4692.91",1366,NA,"61077861eca2683f730cb519","61077861eca2683f730cb519",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,"Somewhat Important","Very Important","Very Important","Very Important","Slightly Important","Strongly Agree","Strongly Agree","Strongly Agree",5,2,2,3,4,2,5,5,3.5,2,1,3,2.33333333333333,3,4,1,2.33333333333333,2,3,3,2.66666666666667,"Yes","Dont Know","Dont Know",75,63109,"50,000-74,999","Graduate or Professional degree","Democrat","","36-45","Female",1,0,0,0,0,0,0,0,"",113,"CBC1_1645635478_6",NA,6,7,14,9,15,9,5,7,7,10,5,5,3,4,2,6,7,36,14,16,25,16,15,16,28,11,18,8,7,10,6,4,11,19,12,14,39,16,5,0,6,4,2,4
"102",115,"28 Feb 2022 - 17:48:52 CST","28 Feb 2022 - 17:56:06 CST",434,428,1646092132,1646092566,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.102",1371,NA,"6151364634d1720d5b68b5fe","6151364634d1720d5b68b5fe",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",3,2,2,1,2,3,2,3,2,1,2,1,3,1,1,"Slightly Important","Very Important","Somewhat Important","Somewhat Important","Slightly Important","Strongly Agree","Strongly Agree","Strongly Agree",5,1,2,3,3,2,3,3,3,4,2,2,2.66666666666667,4,5,4,4.33333333333333,4,4,4,4,"No","No","No",60,14214,"More than 200,000","Bachelor's degree","Republican","","18-25","Female",1,0,0,0,0,0,0,0,"",115,"CBC1_1645635478_6",NA,3,4,8,7,17,10,6,11,4,8,5,12,10,9,1,6,9,22,7,17,9,11,7,15,7,8,8,8,12,3,8,15,9,5,12,13,39,34,11,6,5,6,1,4
"103",116,"28 Feb 2022 - 17:48:57 CST","28 Feb 2022 - 18:02:39 CST",822,819,1646092137,1646092959,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1920,NA,"60af9a44bfc72578d9be56dc","60af9a44bfc72578d9be56dc",0,0,1,1,"Correct","Correct","Correct","Incorrect","Correct",3,1,2,3,1,3,3,3,3,2,1,3,3,3,2,"Very Important","Extremely Important","Somewhat Important","Slightly Important","Slightly Important","Agree","Agree","Agree",4,2,4,4,4,4,4,4,3.66666666666667,2,4,2,3.66666666666667,5,5,4,4.33333333333333,4,3,3,3.33333333333333,"Yes","Yes","No",200,30103,"100,000-149,999","Associate's degree","Republican","","36-45","Female",1,0,0,0,0,0,0,0,"",116,"CBC1_1645635478_6",NA,5,7,49,29,51,24,64,42,20,25,17,12,9,6,6,15,22,46,11,22,16,13,15,11,10,17,7,8,13,11,12,10,12,11,23,22,75,27,5,4,6,7,2,3
"104",117,"28 Feb 2022 - 17:49:21 CST","28 Feb 2022 - 18:00:11 CST",650,648,1646092161,1646092811,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Mac OS X 10.15.7","Chrome 98.0.4758.109",1265,NA,"614f71da4b3e9426163bde46","614f71da4b3e9426163bde46",0,0,0,1,"Incorrect","Correct","Correct","Correct","Correct",2,1,1,2,1,1,1,2,1,3,2,2,1,2,2,"Slightly Important","Extremely Important","Extremely Important","Slightly Important","Somewhat Important","Agree","Strongly Agree","Strongly Agree",4.66666666666667,1,3,4,5,2,5,5,3.83333333333333,2,1,1,2,4,6,3,4.66666666666667,5,6,6,5.66666666666667,"No","No","No",0,78745,"25,000-49,999","Graduate or Professional degree","Democrat","","56-65","Female",1,0,0,0,0,0,0,0,"",117,"CBC1_1645635478_6",NA,6,14,14,29,24,12,15,15,3,9,15,6,9,4,4,15,11,41,9,46,34,19,8,17,9,7,7,8,22,8,7,9,10,11,23,18,47,46,13,8,9,5,2,4
"105",118,"28 Feb 2022 - 17:49:27 CST","28 Feb 2022 - 17:59:39 CST",612,608,1646092167,1646092779,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36","Windows 10.0","Chrome 96.0.4664.45",1536,NA,"5fb9402d4e110a7750fd2642","5fb9402d4e110a7750fd2642",0,0,0,1,"Incorrect","Correct","Incorrect","Correct","Correct",2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,"Somewhat Important","Extremely Important","Extremely Important","Very Important","Very Important","Strongly Agree","Strongly Agree","Strongly Agree",5,3,5,5,5,4,4,4,4.16666666666667,3,1,3,2,2,5,2,3,2,2,2,2,"No","Dont Know","Dont Know",215,27613,"50,000-74,999","Bachelor's degree","Republican","","56-65","Female",1,0,0,0,0,0,0,0,"",118,"CBC1_1645635478_6",NA,5,7,18,17,24,8,12,15,9,18,11,10,9,9,6,20,14,21,11,27,17,11,8,11,21,10,7,8,15,7,6,14,3,7,22,20,81,30,9,5,9,12,4,3
"106",119,"28 Feb 2022 - 17:49:42 CST","28 Feb 2022 - 18:01:15 CST",693,686,1646092182,1646092875,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1280,NA,"60fe83c4f1cfa0b516b363cc","60fe83c4f1cfa0b516b363cc",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,1,1,3,2,2,2,2,2,2,3,2,2,1,"Slightly Important","Very Important","Somewhat Important","Somewhat Important","Extremely Important","Agree","Agree","Agree",4,3,3,4,5,4,5,5,4.16666666666667,2,1,1,1.33333333333333,2,4,3,3.33333333333333,3,3,4,3.33333333333333,"No","Dont Know","Dont Know",120,89129,"50,000-74,999","Associate's degree","Democrat","","18-25","Female",1,0,0,0,0,0,0,0,"",119,"CBC1_1645635478_6",NA,7,5,35,15,34,16,18,6,8,17,15,25,20,8,5,11,3,25,12,12,18,12,13,30,11,10,25,11,15,11,17,13,16,8,18,19,71,49,4,3,6,6,3,4
"107",120,"28 Feb 2022 - 17:49:49 CST","28 Feb 2022 - 18:02:42 CST",773,772,1646092189,1646092962,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1280,NA,"5ff7a8b2c0a7854b6ce5c375","5ff7a8b2c0a7854b6ce5c375",0,0,1,1,"Correct","Correct","Correct","Incorrect","Correct",2,2,2,2,1,3,1,1,1,1,3,2,1,2,1,"Somewhat Important","Very Important","Somewhat Important","Very Important","Somewhat Important","Neutral","Neutral","Agree",3.33333333333333,3,3,3,4,4,5,5,3.83333333333333,2,3,3,3.33333333333333,4,4,5,4.33333333333333,4,4,5,4.33333333333333,"No","Dont Know","Dont Know",200,46226,"Prefer not to answer","Bachelor's degree","Democrat","","26-35","Female",0,1,0,0,0,0,0,0,"",120,"CBC1_1645635478_6",NA,22,9,40,20,37,11,15,16,9,17,13,10,12,9,8,8,8,33,18,24,15,18,20,27,20,12,14,14,14,9,14,16,17,26,19,18,59,62,9,4,7,12,7,3
"108",121,"28 Feb 2022 - 17:49:56 CST","28 Feb 2022 - 18:01:09 CST",673,666,1646092196,1646092869,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1280,NA,"6165a8ee6dde7ff6f4b22e6f","6165a8ee6dde7ff6f4b22e6f",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,3,2,1,2,1,1,2,1,2,2,2,1,1,"Somewhat Important","Very Important","Very Important","Slightly Important","Very Important","Agree","Agree","Agree",4,3,4,4,5,4,5,5,4.33333333333333,3,2,4,3.66666666666667,5,5,5,5,5,4,4,4.33333333333333,"No","Dont Know","Dont Know",92,30121,"25,000-49,999","Some College","Democrat","","26-35","Female",0,1,0,0,0,0,0,0,"",121,"CBC1_1645635478_6",NA,7,8,22,19,17,17,19,51,30,18,12,5,8,7,8,51,23,19,29,9,11,23,7,12,21,9,18,7,8,8,6,7,10,9,15,15,45,39,7,1,3,5,1,4
"109",122,"28 Feb 2022 - 17:49:57 CST","28 Feb 2022 - 17:58:23 CST",506,502,1646092197,1646092703,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1536,NA,"5acba5505cd10500016280eb","5acba5505cd10500016280eb",0,0,0,1,"Incorrect","Correct","Correct","Correct","Correct",1,2,1,2,2,1,2,1,1,2,2,3,2,1,1,"Somewhat Important","Very Important","Slightly Important","Slightly Important","Somewhat Important","Agree","Agree","Agree",4,2,4,4,5,5,5,5,4.33333333333333,2,1,1,1.33333333333333,2,3,4,3.66666666666667,4,4,4,4,"Yes","Dont Know","I already have green electricity",186,48124,"75,000-99,999","Graduate or Professional degree","Democrat","","26-35","Female",1,0,0,0,0,0,0,0,"",122,"CBC1_1645635478_6",NA,42,4,13,10,13,6,9,6,9,11,7,10,5,7,3,8,7,13,11,22,21,9,15,12,12,7,19,9,8,11,17,8,12,8,11,12,49,20,5,3,8,8,2,4
"110",123,"28 Feb 2022 - 17:50:04 CST","28 Feb 2022 - 18:05:56 CST",952,949,1646092204,1646093156,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.82 Safari/537.36","Windows 10.0","Chrome 98.0.4758.82",1111,NA,"5d7f79e7e41ee70018d9164a","5d7f79e7e41ee70018d9164a",0,0,0,1,"Incorrect","Incorrect","Correct","Correct","Correct",2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,"Extremely Important","Not at all important","Extremely Important","Not at all important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,3,5,5,5,5,5,5,4.5,2,1,1,1,1,5,1,3.66666666666667,5,3,3,3.66666666666667,"Yes","Yes","Yes",120,38581,"25,000-49,999","High School/GED","Democrat","","36-45","Female",1,0,0,0,0,0,0,0,"",123,"CBC1_1645635478_6",NA,13,8,297,10,14,8,23,12,15,4,2,6,4,9,7,9,7,8,3,19,11,8,11,10,1,6,5,4,6,5,9,5,4,3,21,277,43,30,2,2,3,3,2,3
"111",124,"28 Feb 2022 - 17:50:38 CST","28 Feb 2022 - 18:00:48 CST",610,605,1646092238,1646092848,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36","Mac OS X 10.15.7","Chrome 97.0.4692.99",1440,NA,"614e95a3c5e8b20308b3d84e","614e95a3c5e8b20308b3d84e",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,3,1,1,2,1,2,1,1,2,2,3,1,3,"Somewhat Important","Very Important","Very Important","Somewhat Important","Very Important","Agree","Agree","Agree",4,3,5,5,5,5,5,5,4.5,2,1,1,2.33333333333333,5,5,5,5,5,5,5,5,"Yes","Yes","Yes",160,91320,"75,000-99,999","Bachelor's degree","Democrat","","18-25","Female",1,0,0,0,0,0,0,0,"",124,"CBC1_1645635478_6",NA,5,9,6,9,21,6,10,21,30,8,4,15,5,5,3,8,9,5,21,27,13,33,24,14,10,25,12,10,14,35,15,12,7,24,13,16,50,29,4,3,7,5,3,4
"112",125,"28 Feb 2022 - 17:50:39 CST","28 Feb 2022 - 17:59:18 CST",519,518,1646092239,1646092758,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1317,NA,"56e5e6ef25f3bd000a40820c","56e5e6ef25f3bd000a40820c",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,"Somewhat Important","Very Important","Extremely Important","Not at all important","Somewhat Important","Agree","Agree","Strongly Agree",4.33333333333333,2,4,5,4,4,5,5,4,1,1,1,1,1,4,1,3,4,5,4,4.33333333333333,"No","No","No",75,78751,"25,000-49,999","Associate's degree","Democrat","","46-55","Female",1,0,0,0,0,0,0,0,"",125,"CBC1_1645635478_6",NA,17,11,25,9,24,20,11,14,5,18,12,17,26,12,17,6,8,19,6,10,22,11,9,10,11,6,10,12,7,9,5,5,8,7,9,15,34,20,5,2,6,8,0,4
"113",126,"28 Feb 2022 - 17:50:42 CST","28 Feb 2022 - 17:56:20 CST",338,335,1646092242,1646092580,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Safari/537.36","Mac OS X 10.13.6","Chrome 94.0.4606.61",1280,NA,"5e7072e5fb136c63e94f3fa4","5e7072e5fb136c63e94f3fa4",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,1,1,2,1,2,2,1,2,1,2,2,2,3,"Slightly Important","Somewhat Important","Extremely Important","Not at all important","Somewhat Important","Agree","Agree","Agree",4,2,5,5,6,5,3,1,3.83333333333333,3,3,4,4,5,5,4,4.66666666666667,5,4,4,4.33333333333333,"Yes","Yes","Yes",127,91214,"100,000-149,999","Bachelor's degree","Democrat","","26-35","Male",1,0,0,0,0,0,0,0,"",126,"CBC1_1645635478_6",NA,2,6,6,10,6,11,9,11,6,3,4,3,4,5,0,6,10,2,9,19,12,9,8,7,7,6,8,5,6,15,8,5,2,7,13,13,25,16,5,4,4,6,12,4
"114",127,"28 Feb 2022 - 17:50:57 CST","28 Feb 2022 - 18:02:26 CST",689,684,1646092257,1646092946,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1920,NA,"60928b55a027ee7893ed76e5","60928b55a027ee7893ed76e5",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,2,3,3,3,2,3,1,2,2,2,1,2,3,2,"Very Important","Extremely Important","Extremely Important","Very Important","Somewhat Important","Disagree","Neutral","Disagree",2.33333333333333,1,3,3,3,2,2,6,3,2,2,1,2,3,5,3,3.66666666666667,3,3,2,2.66666666666667,"No","No","No",200,30721,"25,000-49,999","Some College","Republican","","36-45","Male",1,0,0,0,0,0,0,0,"",127,"CBC1_1645635478_6",NA,6,8,27,13,22,16,9,16,8,23,11,23,14,11,4,7,7,35,7,24,22,19,25,10,18,10,14,5,10,13,13,15,6,5,22,27,85,55,4,3,5,4,3,4
"115",129,"28 Feb 2022 - 17:51:16 CST","28 Feb 2022 - 17:59:52 CST",516,515,1646092276,1646092792,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Mac OS X 10.13.6","Chrome 98.0.4758.102",1422,NA,"610858d216ad5a7a479e3f7c","610858d216ad5a7a479e3f7c",0,1,1,0,"Incorrect","Correct","Correct","Incorrect","Correct",3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,"Very Important","Extremely Important","Somewhat Important","Somewhat Important","Not at all important","Neutral","Disagree","Neutral",2.66666666666667,3,1,4,2,1,3,1,2.5,4,4,4,4.33333333333333,5,6,5,5.33333333333333,5,5,5,5,"No","No","No",200,30024,"Prefer not to answer","Bachelor's degree","Republican","","18-25","Female",0,0,0,1,0,0,0,0,"",129,"CBC1_1645635478_6",NA,6,11,10,9,17,8,6,7,6,7,9,6,4,2,6,9,11,13,51,15,19,12,14,15,15,33,8,7,10,14,6,13,9,10,10,9,60,18,5,3,7,3,2,3
"116",130,"28 Feb 2022 - 17:51:19 CST","28 Feb 2022 - 17:58:16 CST",417,413,1646092279,1646092696,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1920,NA,"5beb85a3af0b33000111304a","5beb85a3af0b33000111304a",0,0,0,1,"Incorrect","Incorrect","Correct","Correct","Correct",3,3,2,1,3,3,3,3,2,3,2,2,1,3,3,"Somewhat Important","Extremely Important","Extremely Important","Very Important","Somewhat Important","Agree","Agree","Agree",4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4.66666666666667,"Yes","Yes","Dont Know",110,62002,"25,000-49,999","Bachelor's degree","Republican","","36-45","Male",1,0,0,0,0,0,0,0,"",130,"CBC1_1645635478_6",NA,8,9,2,8,4,8,3,12,10,14,2,17,8,8,6,7,9,3,21,16,12,15,7,7,10,7,12,6,9,9,6,8,5,8,13,13,28,43,9,0,4,7,-1,3
"117",131,"28 Feb 2022 - 17:51:29 CST","28 Feb 2022 - 17:58:03 CST",394,394,1646092289,1646092683,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.100.4844.15 Safari/537.36","Mac OS X 10.15.7","Chrome 99.100.4844.15",1233,NA,"5e58376293597e044d5af47a","5e58376293597e044d5af47a",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,"Slightly Important","Somewhat Important","Very Important","Not at all important","Somewhat Important","Agree","Agree","Agree",4,1,3,3,3,3,3,3,2.83333333333333,2,2,2,2.66666666666667,4,4,3,3.66666666666667,4,2,3,3,"Yes","Yes","Yes",80,75075,"150,000-199,999","Graduate or Professional degree","Other","Independent","36-45","Female",1,0,0,0,1,0,0,0,"",131,"CBC1_1645635478_6",NA,3,3,8,8,17,5,11,9,6,7,4,2,6,4,1,5,5,11,11,20,9,9,11,34,10,14,8,7,19,4,5,5,5,11,16,9,25,21,6,4,12,2,2,4
"118",132,"28 Feb 2022 - 17:51:44 CST","28 Feb 2022 - 17:58:16 CST",392,392,1646092304,1646092696,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36","Mac OS X 10.13.6","Chrome 98.0.4758.109",1440,NA,"6107047fbafeaf147ba228c0","6107047fbafeaf147ba228c0",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,"Somewhat Important","Somewhat Important","Very Important","Not at all important","Extremely Important","Strongly Agree","Strongly Agree","Strongly Agree",5,3,5,5,5,5,5,5,4.66666666666667,3,1,2,2,3,3,2,3.33333333333333,5,5,5,5,"No","Dont Know","Yes",100,90024,"75,000-99,999","Bachelor's degree","Democrat","","18-25","Female",1,0,0,0,0,0,0,0,"",132,"CBC1_1645635478_6",NA,2,5,30,11,15,5,10,11,8,11,5,7,4,5,4,7,7,11,10,14,15,11,17,9,9,6,7,8,5,6,5,14,5,6,12,11,27,17,5,5,4,4,2,4
"119",133,"28 Feb 2022 - 17:51:49 CST","28 Feb 2022 - 18:01:28 CST",579,575,1646092309,1646092888,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (X11; CrOS aarch64 14388.61.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.107 Safari/537.36","Chrome OS","Chrome 98.0.4758.107",1366,NA,"61132361275e08754e30c2db","61132361275e08754e30c2db",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,"Somewhat Important","Very Important","Somewhat Important","Not at all important","Very Important","Agree","Strongly Agree","Agree",4.33333333333333,2,4,4,4,3,5,5,3.83333333333333,2,1,2,1.66666666666667,2,3,1,2.66666666666667,4,4,4,4,"No","No","No",110,10010,"150,000-199,999","Some College","Other","Socialist","18-25","Female",1,0,0,0,0,0,0,0,"",133,"CBC1_1645635478_6",NA,5,9,15,15,28,10,16,16,10,12,10,19,6,4,14,6,5,18,5,23,15,9,15,10,13,20,9,21,8,17,9,10,12,9,14,13,75,24,4,5,9,6,2,4
"120",134,"28 Feb 2022 - 17:52:15 CST","28 Feb 2022 - 18:08:23 CST",968,963,1646092335,1646093303,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0","Windows 7","Firefox 97.0",1536,NA,"5e29ed78eb557a05536b8442","5e29ed78eb557a05536b8442",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,"Very Important","Very Important","Very Important","Somewhat Important","Very Important","Agree","Agree","Agree",4,1,4,5,5,4,5,5,4.66666666666667,4,2,3,2.66666666666667,3,5,4,4.66666666666667,5,5,5,5,"Yes","Yes","Dont Know",120,23059,"More than 200,000","Graduate or Professional degree","Democrat","","46-55","Male",1,0,0,0,0,0,0,0,"",134,"CBC1_1645635478_6",NA,12,3,130,29,29,24,26,9,8,22,11,20,11,11,11,18,7,24,19,46,23,20,9,29,19,29,35,21,28,25,20,17,15,17,18,26,74,33,5,5,9,13,3,4
"121",135,"28 Feb 2022 - 17:52:49 CST","28 Feb 2022 - 17:58:14 CST",325,325,1646092369,1646092694,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1093,NA,"59c3289b8e6ea10001f7b926","59c3289b8e6ea10001f7b926",0,0,0,1,"Incorrect","Incorrect","Incorrect","Correct","Correct",1,2,2,3,2,2,3,3,2,3,1,1,2,3,3,"Very Important","Extremely Important","Very Important","Somewhat Important","Extremely Important","Agree","Agree","Agree",4,4,5,5,4,4,4,4,4,3,3,4,3.66666666666667,4,4,4,4,4,3,3,3.33333333333333,"No","No","Dont Know",150,91706,"25,000-49,999","Associate's degree","Democrat","","26-35","Female",0,0,0,1,0,0,0,0,"",135,"CBC1_1645635478_6",NA,3,6,8,10,39,8,4,6,5,6,3,3,2,2,1,7,7,4,13,14,7,13,7,5,8,7,6,4,6,7,6,5,8,3,10,9,22,26,4,2,3,6,-1,2
"122",136,"28 Feb 2022 - 17:52:51 CST","28 Feb 2022 - 18:03:00 CST",609,605,1646092371,1646092980,1,5,0,NA,"Redirect",1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36","Windows 10.0","Chrome 98.0.4758.102",1536,NA,"5ade6f4709eae2000112e9e2","5ade6f4709eae2000112e9e2",0,0,1,1,"Correct","Correct","Correct","Correct","Correct",3,1,2,2,3,1,1,3,2,3,2,2,3,2,2,"Very Important","Extremely Important","Not at all important","Slightly Important","Somewhat Important","Strongly Agree","Strongly Agree","Strongly Agree",5,1,5,5,5,5,5,5,4.5,2,1,2,1.66666666666667,2,5,2,4,5,5,5,5,"No","No","No",200,44691,"Less than $25,000","High School/GED","Democrat","","26-35","Male",1,0,0,0,0,0,0,0,"",136,"CBC1_1645635478_6",NA,7,5,18,6,22,10,7,13,6,12,11,4,6,6,14,7,4,9,11,10,8,13,31,8,28,10,11,15,15,4,10,9,7,15,15,13,114,43,9,4,17,6,12,4
